Id,SalePrice
2735,134874.0914397713
2736,141563.3857449593
2737,122397.99045255962
2738,131930.74587624928
2739,167057.83490217407
2740,136027.92019371933
2741,142184.2064019739
2742,156359.79962018432
2743,150967.90962694824
2744,163492.07010998524
2745,136656.4283609693
2746,136540.95768662714
2747,143017.64089061343
2748,120988.53243448619
2749,124755.51912108496
2750,132258.97116504758
2751,132762.0580746208
2752,180982.05983254805
2753,151249.10197937198
2754,230210.5181081949
2755,133583.24841420737
2756,86148.1563916292
2757,64992.89039041451
2758,81176.168537973
2759,154264.95064720657
2760,119686.92548453339
2761,154693.78118953455
2762,149217.597533225
2763,186429.40561989724
2764,151695.0129583395
2765,293216.8380458545
2766,135495.5444441011
2767,89321.3804219708
2768,126622.80632295655
2769,125634.81200589164
2770,141838.4335901499
2771,111769.68089522097
2772,119881.97365357568
2773,149655.12382435877
2774,136198.17638820063
2775,108069.17236398668
2776,136862.67652570113
2777,147345.48212587065
2778,101517.28146672984
2779,121737.59619708148
2780,103549.47016480502
2781,101093.69176367657
2782,97203.670164446
2783,96961.53174821762
2784,125815.99097978543
2785,135169.10767902454
2786,77626.03222223243
2787,125839.44727126247
2788,69015.3155614824
2789,180814.66791278342
2790,97557.67435235715
2791,116610.03741323762
2792,53447.932498397895
2793,182340.0299975246
2794,98094.37143724674
2795,120013.51324831766
2796,103844.76037091402
2797,218179.7057368117
2798,115261.698827499
2799,121391.73545710728
2800,76555.32769770798
2801,112700.65559377574
2802,130777.71352633116
2803,166036.3329487154
2804,125271.03650197809
2805,100696.730126916
2806,81631.9162447043
2807,155757.52086613266
2808,153103.3445490778
2809,141137.33347517907
2810,134380.00985528188
2811,159955.9205555007
2812,153850.81681513198
2813,149046.26733816537
2814,144020.58897834894
2815,96418.78865684707
2816,261225.81750143674
2817,148149.0166771543
2818,132070.37293344308
2819,163113.21401051528
2820,138571.27044580638
2821,108945.7458248025
2822,193726.39812307415
2823,312946.0094199258
2824,172144.26590801572
2825,135906.22251503932
2826,131406.42095836278
2827,142687.6007210774
2828,212474.94564302822
2829,196320.1937297594
2830,226207.25641116052
2831,173713.68581666314
2832,250765.25472805547
2833,283664.16767866875
2834,216658.38546045174
2835,217768.0277717098
2836,185940.80191979322
2837,149456.21771069002
2838,146635.92430209348
2839,179275.62646125702
2840,195794.00196227283
2841,206095.23074642872
2842,228860.77360834344
2843,154785.00950244578
2844,167840.98292353877
2845,118720.89515841196
2846,210387.79962507158
2847,196135.18131657716
2848,226676.6184863212
2849,204332.11586857925
2850,288125.01094795985
2851,227025.38811730506
2852,225900.77961435518
2853,235870.4057607348
2854,139775.4018039438
2855,201547.23935539686
2856,207844.206852251
2857,184378.94311889345
2858,202605.0177653856
2859,120745.60278611432
2860,130919.44074853802
2861,131948.6056972553
2862,194127.18373323863
2863,128490.93100597762
2864,244262.60417038135
2865,142365.57409237896
2866,133996.44534967924
2867,102041.17944924546
2868,107894.27135685549
2869,111244.32206301946
2870,127219.81295891969
2871,88996.16836797913
2872,57247.32957960138
2873,96222.49887930485
2874,137052.20159075677
2875,121181.03011668911
2876,163220.2851780099
2877,139445.00749023067
2878,182358.5409836311
2879,143403.86248986606
2880,102069.86567407768
2881,140446.79729508428
2882,162346.47844508328
2883,186753.96286733233
2884,194327.21667693593
2885,189048.50253887416
2886,215495.0658451703
2887,91563.51582017339
2888,136752.15455970788
2889,54783.91461630196
2890,79210.68624690283
2891,135402.32468011914
2892,51903.80126713606
2893,97805.02199635704
2894,51147.58429976214
2895,313435.5493235178
2896,283516.52677712083
2897,200879.56082732452
2898,147297.2953919368
2899,214103.51921321015
2900,160632.05186847024
2901,196468.0300641921
2902,190882.05832718965
2903,358620.1254516881
2904,358896.3465522219
2905,90920.12609364724
2906,199015.4206311478
2907,109494.91183556741
2908,132906.04486056813
2909,144937.48566310626
2910,77821.94508203008
2911,81332.12219579206
2912,148381.98163291163
2913,86791.40749433654
2914,74426.33832128347
2915,82130.8274203064
2916,84088.50337376732
2917,162895.51826558754
2918,121081.10933376456
2919,210358.54288086467
